Format Version,1.23,Take Name,Take 2022-01-13 01.14.23 PM,Take Notes,,Capture Frame Rate,20.000000,Export Frame Rate,20.000000,Capture Start Time,2022-01-13 01.14.24.431 ,Capture Start Frame,387744,Total Frames in Take,1228,Total Exported Frames,1228,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Bebop_211,Bebop_211,Bebop_211,Bebop_211,Bebop_211,Bebop_211,Bebop_211
,ID,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7,D62653176FB111EC89234D9196B4AAB7
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
1106,55.300000,-0.011850,0.010372,-0.002473,-0.999873,-407.704529,85.469398,1913.559937
1107,55.350000,-0.011817,0.010238,-0.002133,-0.999876,-407.721893,85.520126,1913.606812
1108,55.400000,-0.011906,0.010224,-0.001841,-0.999875,-407.739197,85.555481,1913.650513
1109,55.450000,-0.012059,0.010314,-0.001837,-0.999872,-407.742615,85.571907,1913.628418
1110,55.500000,-0.012280,0.010479,-0.002574,-0.999866,-407.758636,85.515930,1913.558838
1111,55.550000,-0.012134,0.010431,-0.002609,-0.999869,-407.742493,85.485680,1913.590210
1112,55.600000,-0.011800,0.010258,-0.002037,-0.999876,-407.732635,85.522232,1913.617065
1113,55.650000,-0.011440,0.010261,-0.001623,-0.999881,-407.753937,85.553856,1913.577881
1114,55.700000,-0.011747,0.010332,-0.002117,-0.999875,-407.722931,85.519554,1913.570679
1115,55.750000,-0.011889,0.010379,-0.002180,-0.999873,-407.692963,85.537788,1913.591064
1116,55.800000,-0.011727,0.010350,-0.002184,-0.999875,-407.691803,85.495094,1913.601196
1117,55.850000,-0.012115,0.010506,-0.002869,-0.999867,-407.720673,85.454399,1913.575195
1118,55.900000,-0.012145,0.010569,-0.002752,-0.999867,-407.708832,85.476494,1913.571533
1119,55.950000,-0.011774,0.010500,-0.002089,-0.999873,-407.720062,85.493408,1913.560303
1120,56.000000,-0.011508,0.010422,-0.001903,-0.999878,-407.729553,85.486153,1913.557495
1121,56.050000,-0.011965,0.010394,-0.002260,-0.999872,-407.705353,85.539558,1913.611084
1122,56.100000,-0.011616,0.010496,-0.001981,-0.999876,-407.771393,85.500046,1913.551880
1123,56.150000,-0.011872,0.010256,-0.002119,-0.999875,-407.738007,85.506927,1913.613525
1124,56.200000,-0.011587,0.010202,-0.001739,-0.999879,-407.714844,85.532524,1913.642456
1125,56.250000,-0.011817,0.010391,-0.002205,-0.999874,-407.748199,85.454086,1913.573120
1126,56.300000,-0.011671,0.010333,-0.001745,-0.999877,-407.719757,85.500122,1913.604980
1127,56.350000,-0.011697,0.010271,-0.001834,-0.999877,-407.718750,85.536247,1913.648682
1128,56.400000,-0.011548,0.010282,-0.001745,-0.999879,-407.726959,85.532097,1913.638306
1129,56.450000,-0.011645,0.010357,-0.001791,-0.999877,-407.805817,85.487930,1913.577881
1130,56.500000,-0.012060,0.010459,-0.001958,-0.999871,-407.770935,85.534622,1913.624634
1131,56.550000,-0.011550,0.010476,-0.001773,-0.999877,-407.791412,85.509102,1913.531128
1132,56.600000,-0.011465,0.010333,-0.001691,-0.999879,-407.774445,85.517021,1913.534302
1133,56.650000,-0.011468,0.010217,-0.001756,-0.999881,-407.735382,85.519279,1913.585327
1134,56.700000,-0.011560,0.010157,-0.001754,-0.999880,-407.702759,85.544243,1913.636475
1135,56.750000,-0.012045,0.010312,-0.002549,-0.999871,-407.723450,85.500381,1913.593994
1136,56.800000,-0.012156,0.010447,-0.002807,-0.999868,-407.726868,85.473572,1913.577759
1137,56.850000,-0.011298,0.010471,-0.001568,-0.999880,-407.781708,85.477295,1913.541260
1138,56.900000,-0.012512,0.010549,-0.002691,-0.999863,-407.740448,85.484306,1913.576172
1139,56.950000,-0.012167,0.010353,-0.002388,-0.999870,-407.727478,85.448402,1913.600952
1140,57.000000,-0.012583,0.010479,-0.003331,-0.999860,-407.725128,85.462196,1913.580444
1141,57.050000,-0.012374,0.010501,-0.002948,-0.999864,-407.708221,85.491753,1913.588013
1142,57.100000,-0.012059,0.010438,-0.002348,-0.999870,-407.734741,85.498070,1913.611328
1143,57.150000,-0.012290,0.010501,-0.002643,-0.999866,-407.744049,85.507851,1913.602661
1144,57.200000,-0.012176,0.010532,-0.002627,-0.999867,-407.734650,85.478096,1913.573608
1145,57.250000,-0.011470,0.010255,-0.001783,-0.999880,-407.741577,85.530693,1913.593872
1146,57.300000,-0.011364,0.010094,-0.001711,-0.999883,-407.725006,85.529099,1913.636475
1147,57.350000,-0.011905,0.010229,-0.002204,-0.999874,-407.721863,85.534042,1913.620728
1148,57.400000,-0.011565,0.010269,-0.001818,-0.999879,-407.751129,85.519554,1913.590698
1149,57.450000,-0.011942,0.010469,-0.002391,-0.999871,-407.743469,85.463303,1913.564331
1150,57.500000,-0.012140,0.010604,-0.002659,-0.999867,-407.739380,85.493149,1913.571899
1151,57.550000,-0.011726,0.010338,-0.001939,-0.999876,-407.724701,85.525040,1913.591675
1152,57.600000,-0.011360,0.010241,-0.001611,-0.999882,-407.746155,85.488045,1913.613770
1153,57.650000,-0.011727,0.010399,-0.002005,-0.999875,-407.771423,85.514671,1913.564209
1154,57.700000,-0.012261,0.010452,-0.002728,-0.999866,-407.727325,85.480431,1913.578003
1155,57.750000,-0.011950,0.010254,-0.002003,-0.999874,-407.712006,85.526398,1913.601562
1156,57.800000,-0.011665,0.010256,-0.001669,-0.999878,-407.705322,85.534126,1913.609009
1157,57.850000,-0.011833,0.010441,-0.002255,-0.999873,-407.717041,85.504906,1913.588379
1158,57.900000,-0.011800,0.010507,-0.002190,-0.999873,-407.793884,85.442886,1913.553223
1159,57.950000,-0.011614,0.010499,-0.001595,-0.999876,-407.805481,85.506081,1913.564087
1160,58.000000,-0.011966,0.010428,-0.002045,-0.999872,-407.744568,85.530930,1913.625732
1161,58.050000,-0.011835,0.010333,-0.001836,-0.999875,-407.721771,85.586494,1913.649048
1162,58.100000,-0.011865,0.010244,-0.001942,-0.999875,-407.707397,85.579117,1913.645630
1163,58.150000,-0.012211,0.010395,-0.002505,-0.999868,-407.721405,85.496033,1913.571289
1164,58.200000,-0.012309,0.010503,-0.002723,-0.999865,-407.714752,85.450783,1913.561401
1165,58.250000,-0.012365,0.010548,-0.002818,-0.999864,-407.723755,85.461723,1913.566895
1166,58.300000,-0.011256,0.010495,-0.001782,-0.999880,-407.742432,85.443039,1913.522461
1167,58.350000,-0.011277,0.010227,-0.001723,-0.999883,-407.696228,85.496315,1913.576538
1168,58.400000,-0.011342,0.010104,-0.001637,-0.999883,-407.686035,85.533279,1913.624390
1169,58.450000,-0.011544,0.010143,-0.001582,-0.999881,-407.700317,85.538780,1913.641235
1170,58.500000,-0.011720,0.010290,-0.001815,-0.999877,-407.751801,85.514221,1913.560181
1171,58.550000,-0.011456,0.010357,-0.001664,-0.999879,-407.781769,85.447968,1913.537354
1172,58.600000,-0.011647,0.010302,-0.001950,-0.999877,-407.755188,85.462112,1913.594604
1173,58.650000,-0.011760,0.010278,-0.001865,-0.999876,-407.708954,85.549561,1913.617310
1174,58.700000,-0.012016,0.010332,-0.002446,-0.999871,-407.729095,85.507454,1913.582764
1175,58.750000,-0.011788,0.010186,-0.001999,-0.999877,-407.722809,85.527893,1913.584717
1176,58.800000,-0.011329,0.010170,-0.001327,-0.999883,-407.750183,85.585854,1913.579834
1177,58.850000,-0.011624,0.010364,-0.001819,-0.999877,-407.776123,85.478966,1913.556519
1178,58.900000,-0.011736,0.010479,-0.001868,-0.999874,-407.781860,85.481262,1913.549805
1179,58.950000,-0.012021,0.010429,-0.002368,-0.999871,-407.753510,85.477783,1913.539795
1180,59.000000,-0.011498,0.010241,-0.001782,-0.999880,-407.736145,85.573738,1913.586670
1181,59.050000,-0.011539,0.010289,-0.002046,-0.999878,-407.709259,85.507263,1913.568237
1182,59.100000,-0.011769,0.010193,-0.002215,-0.999876,-407.692474,85.497520,1913.593018
1183,59.150000,-0.011971,0.010345,-0.002295,-0.999872,-407.684753,85.479332,1913.556030
1184,59.200000,-0.012366,0.010534,-0.003073,-0.999863,-407.707886,85.409805,1913.544189
1185,59.250000,-0.012246,0.010530,-0.002955,-0.999865,-407.714539,85.420578,1913.566040
1186,59.300000,-0.011641,0.010367,-0.001745,-0.999877,-407.727417,85.488724,1913.587158
1187,59.350000,-0.011775,0.010253,-0.001965,-0.999876,-407.718109,85.476089,1913.602173
1188,59.400000,-0.011872,0.010413,-0.002227,-0.999873,-407.747314,85.493332,1913.571289
1189,59.450000,-0.012038,0.010514,-0.002710,-0.999869,-407.751862,85.475876,1913.566162
1190,59.500000,-0.011747,0.010357,-0.002012,-0.999875,-407.727539,85.511238,1913.604492
1191,59.550000,-0.012028,0.010501,-0.002454,-0.999870,-407.745483,85.449753,1913.535889
1192,59.600000,-0.011632,0.010417,-0.001824,-0.999876,-407.775299,85.478668,1913.539673
1193,59.650000,-0.011048,0.010280,-0.001024,-0.999886,-407.779449,85.493767,1913.518433
1194,59.700000,-0.011301,0.010374,-0.001580,-0.999881,-407.780334,85.490807,1913.536499
1195,59.750000,-0.011285,0.010265,-0.001650,-0.999882,-407.793030,85.486931,1913.544678
1196,59.800000,-0.011626,0.010278,-0.001875,-0.999878,-407.744263,85.507584,1913.560913
1197,59.850000,-0.011619,0.010540,-0.002106,-0.999875,-407.806274,85.381760,1913.502930
1198,59.900000,-0.011880,0.010627,-0.002104,-0.999871,-407.781616,85.434158,1913.510986
1199,59.950000,-0.012091,0.010472,-0.002519,-0.999869,-407.729340,85.454720,1913.557251
1200,60.000000,-0.011627,0.010373,-0.002040,-0.999877,-407.746552,85.474091,1913.506226
1201,60.050000,-0.011498,0.010226,-0.001775,-0.999880,-407.742889,85.504341,1913.518433
1202,60.100000,,,,,,,
1203,60.150000,-0.011473,0.010155,-0.001764,-0.999881,-407.719299,85.562004,1913.582031
1204,60.200000,-0.010990,0.010132,-0.000942,-0.999888,-407.740112,85.569687,1913.571533
1205,60.250000,-0.012174,0.010392,-0.002650,-0.999868,-407.722565,85.505493,1913.568604
1206,60.300000,-0.012511,0.010436,-0.003115,-0.999862,-407.731110,85.457939,1913.587524
1207,60.350000,-0.011727,0.010458,-0.002170,-0.999874,-407.752167,85.504654,1913.529785
1208,60.400000,-0.011150,0.010328,-0.001525,-0.999883,-407.778412,85.467766,1913.496460
1209,60.450000,-0.011480,0.010349,-0.001847,-0.999879,-407.772003,85.480019,1913.538696
1210,60.500000,-0.010980,0.010226,-0.000863,-0.999887,-407.744232,85.538300,1913.567749
1211,60.550000,-0.010574,0.010373,-0.000824,-0.999890,-407.723602,85.448006,1913.534180
1212,60.600000,-0.011402,0.010336,-0.001812,-0.999880,-407.688477,85.450340,1913.558105
1213,60.650000,-0.010480,0.010424,-0.000448,-0.999891,-407.801361,85.434456,1913.480713
1214,60.700000,-0.011309,0.010343,-0.001569,-0.999881,-407.780426,85.427567,1913.551270
1215,60.750000,-0.012031,0.010328,-0.002557,-0.999871,-407.748535,85.415916,1913.579468
1216,60.800000,-0.011897,0.010446,-0.002252,-0.999872,-407.751892,85.456375,1913.575073
1217,60.850000,-0.011230,0.010117,-0.001153,-0.999885,-407.765045,85.497192,1913.546997
1218,60.900000,-0.010804,0.010061,-0.000743,-0.999891,-407.777222,85.493187,1913.560303
1219,60.950000,-0.011787,0.010300,-0.001963,-0.999876,-407.721863,85.546646,1913.634033
1220,61.000000,-0.010452,0.010638,-0.001011,-0.999888,-407.792145,85.299171,1913.431030
1221,61.050000,-0.010486,0.010427,-0.000548,-0.999891,-407.776978,85.424736,1913.514404
1222,61.100000,-0.011329,0.010367,-0.001297,-0.999881,-407.760925,85.522583,1913.589966
1223,61.150000,-0.011829,0.010360,-0.002078,-0.999874,-407.740265,85.458488,1913.581787
1224,61.200000,-0.011623,0.010351,-0.001563,-0.999878,-407.751923,85.523247,1913.576904
1225,61.250000,-0.012177,0.010457,-0.002503,-0.999868,-407.739288,85.476875,1913.578247
1226,61.300000,-0.011942,0.010553,-0.002397,-0.999870,-407.735748,85.445778,1913.561890
1227,61.350000,-0.012118,0.010407,-0.002543,-0.999869,-407.718964,85.432228,1913.564087
